EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
1,Africa/Abidjan,False,,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
2,Africa/Accra,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
3,Africa/Addis_Ababa,False,,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
4,Africa/Algiers,False,,735,02fd02222ebd0692f89054184ff65b1b,9af98784,c23175d3b50eea033dbe07ca05eac9f26492b088b9dc608fd2adbf9317cd31d36510c3f6e62eb4b7dfb78826b93c600f38aae5471e2ae0f9984f5916cf826705,00007B2D,735
5,Africa/Asmara,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
6,Africa/Asmera,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
7,Africa/Bamako,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
8,Africa/Bangui,False,,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
9,Africa/Banjul,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
10,Africa/Bissau,False,,194,af82ce73e5877a3dfd5c9dc93e869fa9,ae4855d6,8fc5a44d56629fd39c31215ae007350b7fa46e2e8026c2b493356c957298bdd7771981b047a338bb7ab39ba84c67745d77669f747d0ec151e3f4bcffc3edadb8,00007EF7,194
11,Africa/Blantyre,False,,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
12,Africa/Brazzaville,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
13,Africa/Bujumbura,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
14,Africa/Cairo,False,,2399,929588a8bc1a9b6cf9b9222e28bb7aef,446386f1,7ad8b1e98fc73bbd2e1aafa9f5c89da4bcae7899920e597dd72be88c5d37e044083eec4d0099eda6771286d4a6099727542cdad48a1e228ea816952f6fb6796f,0000804E,2399
15,Africa/Casablanca,False,,2429,40fc055519fdf962fea4c0bf1729345f,142d4bd4,8880310d74f1088154a7ffae623a98ee430d03e11a0b90e835d9135a3ac02bb6485af34a0d700d97e18f4883b0921ec177dc0fdf58a564dfddb4036217e9df72,000089AD,2429
16,Africa/Ceuta,False,,2052,7ae9e7e681bfbc7cca6da3f3735e9cf3,5e48fe01,1d106bcfbd84bc78f2d6128149d0c6eeb34be3007939b0ad0cd028e09875b590fd776b8d274aa24654b603a51cb8a8a83007da6341b874d9711e75b85e32da21,0000932A,2052
17,Africa/Conakry,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
18,Africa/Dakar,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
19,Africa/Dar_es_Salaam,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
20,Africa/Djibouti,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
21,Africa/Douala,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
22,Africa/El_Aaiun,False,,2295,d7daf2f00df49a5c7193ed68be6cca1b,cc08250f,ec9455393999acfe5d5ff146603457781e24a6273391775633cac9bd1b04ee151554aa7161a1fd4132260d67ace9dbfd0c2d081dda3da5a531f248c144ee0176,00009B2E,2295
23,Africa/Freetown,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
24,Africa/Gaborone,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
25,Africa/Harare,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
26,Africa/Johannesburg,False,,246,049a2b9b24bbd0cfad59a06f8e813e13,b23098b1,fc9b86e23d12a6d013d98b8be6146317d9267732d87560fd175758c12e4606da662474bbd801ec14dc99213552d5ba00053952d6529fa34712fa0819ad0364bd,0000A425,246
27,Africa/Juba,False,,679,25449ee3106737035dd5bcb63e231f68,0118e5bb,34a4fcd9688f99da1e42ce91df208bb6137923ba9c2e60ea0f380067e49a51f494b0c9815994df974ff526b4588e7702954bb90c1c75046cbff40609458a2f86,0000A51B,679
28,Africa/Kampala,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
29,Africa/Khartoum,False,,679,f750876e41aa4d3a93ae198b992226fc,b256cc7f,26b848831079b1a534b38ec7736b08623d698c03f5e4b63829f6553509b6772aea735b58d6b7ff98c82a8719185f30e159ad03008934d5094bd75ecf7d3d7e2a,0000A7C2,679
30,Africa/Kigali,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
31,Africa/Kinshasa,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
32,Africa/Lagos,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
33,Africa/Libreville,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
34,Africa/Lome,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
35,Africa/Luanda,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
36,Africa/Lubumbashi,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
37,Africa/Lusaka,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
38,Africa/Malabo,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
39,Africa/Maputo,True,Africa/Blantyre,149,b07064beada5be6289ed9485ecc9733d,d96b2c77,0ce1322f4a6f6568cdf61fc699eead4147015829650e90d791c223b45f3a23ead720ff41b4c8cc10ee915175e052d4740347a4454d23c18a3c57d30ded5a904c,00007FB9,149
40,Africa/Maseru,True,Africa/Johannesburg,246,049a2b9b24bbd0cfad59a06f8e813e13,b23098b1,fc9b86e23d12a6d013d98b8be6146317d9267732d87560fd175758c12e4606da662474bbd801ec14dc99213552d5ba00053952d6529fa34712fa0819ad0364bd,0000A425,246
41,Africa/Mbabane,True,Africa/Johannesburg,246,049a2b9b24bbd0cfad59a06f8e813e13,b23098b1,fc9b86e23d12a6d013d98b8be6146317d9267732d87560fd175758c12e4606da662474bbd801ec14dc99213552d5ba00053952d6529fa34712fa0819ad0364bd,0000A425,246
42,Africa/Mogadishu,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
43,Africa/Monrovia,False,,208,37586867833f472dc93e78855625ae5b,3043e57c,7ca6a885d93d266f1731501100402567836a4666ab66f7e247e7bc58a59cb6485d68a532244520c6fe0a7d7cd8a9ca589c058df91fe333d0ed20bc0b8808930a,0000AA69,208
44,Africa/Nairobi,True,Africa/Addis_Ababa,265,86dcc322e421bc8bdd14925e9d61cd6c,191dc50a,d32771be8629fb3186723c8971f06c3803d31389438b29bf6baa958b3f9db9a38971019583ba272c7a8f5eb4a633dfc467bfcb6f76faa8e290bad4fd7366bb2b,00007A24,265
45,Africa/Ndjamena,False,,199,da23ca12ab1d6fad069df2cde98e1984,aa3e12a3,450f1ce44aa5951443d040f49ff52e155812ccda55975331c3732da8315169f982a51188781b3656f4c1f615c06b67c842d47edbbb0834b764a079ba465f5d9a,0000AB39,199
46,Africa/Niamey,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
47,Africa/Nouakchott,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
48,Africa/Ouagadougou,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
49,Africa/Porto-Novo,True,Africa/Bangui,235,8244c4cc8508425b6612fa24df71e603,8161cc78,560c7581dcb2c800eae779005e41406beaf15d24efc763304e3111b9bb6074fe0ba59c48b5a2c5511245551b94418bbc35934d9bd46313fcc6e383323056668c,00007E0C,235
50,Africa/Sao_Tome,False,,254,c0aa37fd04a681b13e15536093234349,a429a56f,fadade4c80bfe132d506ebe2c31791932cb369bfa0319214484c2d3ea5a6a027464256512f742eb25625bb503d45c72aa18eb7d68200bfebe583126edc849a96,0000AC00,254
51,Africa/Timbuktu,True,Africa/Abidjan,148,09a9397080948b96d97819d636775e33,8818ae6d,2eccf2515599ed261e96da3fbcfbab0b6a2dfc86a1d87e3814091709f0bfe2f600c3044c8555ed027978a8ae9045666ee639a8c249f48d665d8e5c60f0597799,00007990,148
52,Africa/Tripoli,False,,625,0d0c2c0dc7945596f1b265c4f2b0e1e9,2cb5c9c2,41c01da4215f02b6816f9fba24e60c037a967f60e67577ce8c25cacab5f7f37f987f16fb3e8a56a3b0d1ef31832fb6f7a021eafdddc4f2a6926d78960058881a,0000ACFE,625
53,Africa/Tunis,False,,689,77fb3690c96c1b75c3ea7b0f1f41e660,3f62bd94,d895d0c0b12836e9d66b0284e351cf232e1b160036580549dfc1024342262d6a004ad886e74c917b67c16496a76caf488aeb06e16de1ac6c2821e578ee65a051,0000AF6F,689
54,Africa/Windhoek,False,,955,2d8f5df5c870229e2599cada6edfbda6,082858e1,0b9d78e87ca22e880c931b7d2f8711af54e435bcdacba7504aa12cda2f83c9a06dc105c35a97ccb9004408745199b453142c612da066ea3d615fff0f594af84b,0000B220,955
55,America/Adak,False,,2356,f43102c06ca5450a97e9467f49bed36a,2d10ef68,ba8cdb793975054121eb8284fdf41336428778e4b856d176ed8e55f16eab6b520a6bb42db2e36b81684589a46b3363e41681916c5c5a27a3c56b675fdf9b635b,0000B5DB,2356
56,America/Anchorage,False,,2371,c7bcde7e4632f9d1222a586049cabde6,709b1699,21c49610c6e3d7557f8ce1f17e81decaf54e24ad254795ce65cc7c76ff9bc669d6402338f898ede7d1d277d91ebf24f4a585e4438c15c1abe27095154ef51c77,0000BF0F,2371
57,America/Anguilla,False,,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
58,America/Antigua,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
59,America/Araguaina,False,,870,26de22a9742fad7bbc96670dd9e95b5a,cbd3c8bc,3e730c83cb521dd89870b961ce9c2dacafd7efbf2b4a3b74c84682214c945156fb756ea0bb90bccf17950893fa5ad7e46d647fe205899fed2b85adc6f17d703f,0000C948,870
60,America/Argentina/Buenos_Aires,False,,1062,43cd2c22696783a3fbbf03db2af30fa5,8a0f9966,210ce047d7c4b2d560fa19c421b75c991eb6c5392aaa2a5dab40896c868674bc4c07a611f023a8530a150621a1565de98d731b5f04655af0ea64ace5d076eebc,0000CCAE,1062
61,America/Argentina/Catamarca,False,,1062,de64d178f88872240d02e9b7b0b0b479,bca15a08,a6745d42e59f8edb3b3cf43ef4fd7b0f480787e38e54d1350801480c87b98ed8926d9df6466c89ae46177ffed3c5a0611c74c60cda7d1f780ade08c43de35db7,0000D0D4,1062
62,America/Argentina/ComodRivadavia,True,America/Argentina/Catamarca,1062,de64d178f88872240d02e9b7b0b0b479,bca15a08,a6745d42e59f8edb3b3cf43ef4fd7b0f480787e38e54d1350801480c87b98ed8926d9df6466c89ae46177ffed3c5a0611c74c60cda7d1f780ade08c43de35db7,0000D0D4,1062
63,America/Argentina/Cordoba,False,,1062,9273846f7bca0d02d0ff118e3bbce0aa,2dab9e47,655a01ff1a6f2a8083131088fd2549fd8e9599adf69721856dbbe6b809a78325f5041de2dd17e671a98c13d7cc0f6c44d5648743c2ce04f4508533707204c2e3,0000D4FA,1062
64,America/Argentina/Jujuy,False,,1034,d30081f122ffdbbc22688a5344ef4358,bb35a887,a65e7830605e853f3730ebe409e9a8e89e6e054f04b5d0bdc38631009f838ad0c60e94302499df77b080dc65440c04e75b6bb7341999deb426a0180f72f08536,0000D920,1034
65,America/Argentina/La_Rioja,False,,1076,d49b9e0bd1576c9ee44c22fd3e250071,c0d23af0,cba7d648c6cb3fc1db505f08f9dfb2eabc1aadf300417697a7845bb85032c001ec40e5e7872af35b69bad285a54e0d9a37ee39f520035a5f5cb16c5562746990,0000DD2A,1076
66,America/Argentina/Mendoza,False,,1062,5969d50fa0924e3803806ba9851a8c5c,200f38b3,b7399699f73737a72dcd42ce17f2db5af60c209c28f5d226168e7a1cb66d5844afae9af271689c99204a98fd9de2dddb29ffe7d18676aad724dadaf7d5be3bd1,0000E15E,1062
67,America/Argentina/Rio_Gallegos,False,,1062,bf9a995c8f25322345fe565ba326543a,f19af507,92730a264018e1573983fab26b056bdb80d9e75dc7ddad896c69cdabaf1e5ea009c914eacfb5d33ff4733d50a5959d64df7ee2234f4683fc97a27ad4acbf3ae8,0000E584,1062
68,America/Argentina/Salta,False,,1034,1857874f460d4473b9e49632d670be72,acc492cf,deaa47ae5af95468fd6678be1f7e02d58774623ed74198d6bccc202bce279d556373694eeaab3ae4ea68436169a2d728bbc6930b1ee0123c33d0f70b621e0a8a,0000E9AA,1034
69,America/Argentina/San_Juan,False,,1076,378b9da50eef49b07ec171a8e9679f01,68b64e92,6101f11552c03e54625802e24972de0150af41fd483066513a2739c4edac71bf205481a4e9659344481a65d26e7c8122ee87d3bbfa6fba9c2e310408512ea4d9,0000EDB4,1076
70,America/Argentina/San_Luis,False,,1088,92ab045618100d341bbb570580b96ce3,993a9622,d216c9b55e5083b23c861e749881d1fca779ca8d864f11ba794ccd33d3dc96743c81a29c85b723d6cf4ac37023cb9d17cfb6a2c8b6b4917f03efd6aea93f21d0,0000F1E8,1088
71,America/Argentina/Tucuman,False,,1090,743d29a7802aafa187f0860737e55662,6e2011ce,dd2eeabed3273f11ad916445c43302e82c5481a7430fa0c3ddd080650e4c7a3051aa4b36e9be6972549e2aa5f6b3cb7ac2dd47a7cb0782d6b8be7d09c9ca4fa9,0000F628,1090
72,America/Argentina/Ushuaia,False,,1062,e58471cba124e911fde6d0ea451f2ba7,bab22c52,14bc3934c955d4da2ef5b0d5e14807dfd5d4d7cd2d5cd01ce47791c04643e0a848e5a679fa9d82ee5d9905dee323f2551112784b5c8d472586e9ddf7bb0c69a0,0000FA6A,1062
73,America/Aruba,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
74,America/Asuncion,False,,1644,896bf18490a41ba64206062687d34c14,f9d450a6,1ecb26bed3216ff57f09ec91d2d944e01833182b125031bfb4516637909718ca715a14d5a583c2eac0a4b15c89fed4e8e071da7642c096c717546ab2c6a13153,0000FE90,1644
75,America/Atikokan,False,,182,0972a9c4c28bf71eeab5f0bac573cdbc,6e156098,ece548f7d840a588523aacddc93891e0dd300390f79de063e60074e00a92ae33a8201642b841ff868387f1ac2188c485cce941d83c7a3617d27ac286dbcc0c17,000104FC,182
76,America/Atka,True,America/Adak,2356,f43102c06ca5450a97e9467f49bed36a,2d10ef68,ba8cdb793975054121eb8284fdf41336428778e4b856d176ed8e55f16eab6b520a6bb42db2e36b81684589a46b3363e41681916c5c5a27a3c56b675fdf9b635b,0000B5DB,2356
77,America/Bahia,False,,1010,d592db12ac9a8670df05959ac51b0be1,ac2ff114,41c82be20911643763d296dc419c4f75def548129af5a85c618e0dd7c1316a22bbfe3954422ad73c39c2c27d042195d4029e76001e4fe8f2e9c7510b1a44d676,000105B2,1010
78,America/Bahia_Banderas,False,,1100,98a2d41f2ee64e984073436951d7212d,1be2a408,3c8ee1745ae8b7d44ec99b23963e51104f14986bbbc316bbbe523f5ae55999b4161c0591756e985244671eda5235a38629927be7d422ea48d4eb3ab333bc7e3b,000109A4,1100
79,America/Barbados,False,,436,9c53b67f9c78d0d91fa5af29cfac7ee7,d73ff3d8,13a1b3325f48123b4a62fd677c9b5394ba9cd0aefc7db0f68b42b7869d026258a1662a451077ff1302b75fa35b3c61605f4fa0e7b461a6298333fb3eee458f60,00010DF0,436
80,America/Belem,False,,562,567b3802b567592268a09024699775c8,d6f323ac,b770ff28aaae81e062c1761b9974219622a5ac7a9153aea975683e3f0e802b836ae26cc2c4b1a9a04c98bdf6e7fb8c3225575fc263d692ffc5a49187325fd396,00010FA4,562
81,America/Belize,False,,1614,da3145d79cba5f541dd261434e449173,05636c8d,8f61e97b75ee5a06ee773fa58a492240ca5e950691c045f31cea164e665a3118808aaa094aa0b2b38b5127303fc6c5575b316825b67f5c999a33122d53a2425b,000111D6,1614
82,America/Blanc-Sablon,True,America/Anguilla,246,adf95d436701b9774205f9315ec6e4a4,f3332a28,f8fceff3c346224d693315af1ab12433eb046415200abaa6cdd65fd0ad40673fdddf67b83563d351e4aa520565881a4226fb37d578d3ba88a135e596ebb9b348,0000C852,246
83,America/Boa_Vista,False,,618,87a16e8b336b08dbe7672744bf07bf11,f513d69e,cc4a77877aff9f9c099e48d22b01e17d3439ff7ff4ebc7f1997796811968998b09f710d6df53d306b984a2a48699640e5a193b66038ee646e282aec17466bd69,00011824,618
84,America/Bogota,False,,232,3c2adb9f9dd3a6d5d2b43949b6bcfa5b,3f19457f,c0fd4f21ff45f272856eb1b4b221b6527d377413af7d938aabd370dff048a28f0fbbcb07588f5f9ebeda5eb479779272437ba7d420e5013e023d50d06fe32b41,00011A8E,232
85,America/Boise,False,,2410,e91fdeda881f4d764a1c3231f4a747f9,6147ab70,4d7fcedabb3267b2cf473ab1fed60d3f1a03268c15de0cb107ade534eb4b80f78b43db374eaa56f86f275ff549b23126d463e7142f1a6e2a45302adbdd21599e,00011B76,2410
86,America/Buenos_Aires,True,America/Argentina/Buenos_Aires,1062,43cd2c22696783a3fbbf03db2af30fa5,8a0f9966,210ce047d7c4b2d560fa19c421b75c991eb6c5392aaa2a5dab40896c868674bc4c07a611f023a8530a150621a1565de98d731b5f04655af0ea64ace5d076eebc,0000CCAE,1062
87,America/Cambridge_Bay,False,,2254,0213ccf19071fff3e4a582f1f0579636,c83898e0,d5b126bf77ac58e4eda45b376bbd44b70e0ca26a91b070c15a66f9dd8d0b23aba0ea504d11f59d6d56951215093d3abfdbe78318a598c0f3cd3b2abe53e59c78,000124E0,2254
88,America/Campo_Grande,False,,1430,452f2a52d02a60ef1e16cf4d6633158c,5c55f5a0,f5753d995727c421042f14ec4c57977afe0540c1bfddd247124a1f1e031324d78e616faeb5c0030af49a5c68f78d719325b16c2c8bbac86b958d2f8e0c170a12,00012DAE,1430
89,America/Cancun,False,,864,7cae7505909bc956545c5d874da5f9f6,a2e6178b,319c0b520b47d18768b0d9aad3fbe1e71d1f6b9b7f1209cd97788ccf1c53097fda53c2fc295da8f020d8b82efbb8e97c6d451f0224ac2b3981066bad2cf87b01,00013344,864
90,America/Caracas,False,,250,62f39037493ecb9cfa2af4b2ad8cbe73,f2366f5f,aa3cdca64534d3589ffdadafa329acfe6b4af0d1b4c0257b0394636202434ce6ce88b035a69eaeb97c71eeb878fab0cf57a16029010dd7f739c60b94366efec1,000136A4,250
91,America/Catamarca,True,America/Argentina/Catamarca,1062,de64d178f88872240d02e9b7b0b0b479,bca15a08,a6745d42e59f8edb3b3cf43ef4fd7b0f480787e38e54d1350801480c87b98ed8926d9df6466c89ae46177ffed3c5a0611c74c60cda7d1f780ade08c43de35db7,0000D0D4,1062
92,America/Cayenne,False,,184,eb5261351c893f1b76ec7804a0a71233,0c1a89d8,95e904a800f47a765eff3f563801bdf0275b0835e351bb8749563fa32b461016148a81be236ebe0475b8a1d7abb71de4a974b72ea8602f23b2723a5859b1e8a7,0001379E,184
93,America/Cayman,True,America/Atikokan,182,0972a9c4c28bf71eeab5f0bac573cdbc,6e156098,ece548f7d840a588523aacddc93891e0dd300390f79de063e60074e00a92ae33a8201642b841ff868387f1ac2188c485cce941d83c7a3617d27ac286dbcc0c17,000104FC,182
94,America/Chicago,False,,3592,6fa8d772c5ff1c47ca4b0ad477f72d48,fba98d9a,bdcbead37e994d1e93d4083b54fd36c1d0e763db4b3d7271b5e6901efa63efb4a2709f1021e007e6f3c2f2908f1ce420e1f272440f187b676cfcf8763d0baef0,00013856,3592
95,America/Chihuahua,False,,1102,005a2beefd10b069af548c1fe18c6ee6,cce5c7ec,f0744ee18cfa3ce5b7708106082b6fc6ad2a8ad9fff4bc6635f465b6df53ef2978456dd0f58b0c39b801452518fcd71847530cdde90389ca1647b944cf2262a6,0001465E,1102
96,America/Ciudad_Juarez,False,,1538,791481d0d606875264f0739e807ce7a3,8735f455,bf62f3473f0629351e21f1322de8db91ab0fbd8d85f29b2bc7f9769a8d3b6d2005f0ab8dbc912e6aacb75df6c20ed913ea1a53acec9989b1a0a2c12dcf2a85de,00014AAC,1538
97,America/Coral_Harbour,True,America/Atikokan,182,0972a9c4c28bf71eeab5f0bac573cdbc,6e156098,ece548f7d840a588523aacddc93891e0dd300390f79de063e60074e00a92ae33a8201642b841ff868387f1ac2188c485cce941d83c7a3617d27ac286dbcc0c17,000104FC,182
98,America/Cordoba,True,America/Argentina/Cordoba,1062,9273846f7bca0d02d0ff118e3bbce0aa,2dab9e47,655a01ff1a6f2a8083131088fd2549fd8e9599adf69721856dbbe6b809a78325f5041de2dd17e671a98c13d7cc0f6c44d5648743c2ce04f4508533707204c2e3,0000D4FA,1062
99,America/Costa_Rica,False,,316,90d69999868cae5a97ee84c988cf0b25,b6bafc6f,55008425f4e8b4b24a04877fc9e274beb0ffc986141d23da7c86c993e38db1a7a0ea7c86240926137853b0c7fedccba2dd00d82010ca0cdfdc37991e387de940,000150AE,316
