EntryNo,tzname,IsDuplicate,OriginalTzNameIfDuplicate,FileSize,MD5Hash,CRC32Hash,SHA512Hash,FinalFileOffset,FinalFileLength
333,Asia/Yangon,True,Asia/Rangoon,187,37f26cf8b8fe9179833e366ca13b8916,5f7b87ca,60817dde97cea65dd16de8b91d0fd6475a8a2151881a1e3a9a496d143c71509ca6d6f802505cdfd6b8b91f6478717d5509abee8e301a926207a8fac7630bf1db,00029D8B,187
334,Asia/Yekaterinburg,False,,760,bfd18d52a4546531e2f3112725f092d3,d418ea9a,57799ec1f8484e5ee9ad63ca331a26feeb7f36134be42e2097ea1abef0f864893a722546a23f0fab102a54cced0f23ef89f9bf3264d94913573f8d4b0fe54560,0002BD68,760
335,Asia/Yerevan,False,,708,d1c5195eed8efac077678d1c6d988f7f,ad2d9502,670384fdd21adaa917b23e3587d0c0124f2f93be655730a7b46be3ff22bca93c8adf089428e067045340b375b381029588233c6677031ca7be1d9127c8fd4d6b,0002C060,708
336,Atlantic/Azores,False,,1401,b5aaf5d75e5dd3e8defe93095121b01b,dc546790,181cdf3cf9be10cc139aa4175ee28ac1dc1110655f31255a2fa5079f08ee33b442ceeaf7f75e6bca98abceb0c9d87bb6ddfceb6c6df0a001f58e306b4d75d20f,0002C324,1401
337,Atlantic/Bermuda,False,,1024,b85d659fabeeb1257ade1f6282a5ec7d,9904266c,7065a0c22a65f48874633cf6d3973341fa14e04110055e69450bc086258cab2fc0cb3b872ec31becede7c27b1acbf11f57911c05098b3fe5cb14ad4ca55a82e6,0002C89D,1024
338,Atlantic/Canary,False,,478,1e571eef4b7112bb58a746099afd9f02,b3377caf,e95bc28d6267ccf2cd95575aae66d4a633925d421735a36aec7f622040e75a8a46565880ac1a6fcd60ecbf2d59be439af8a8d74c62b2b084bd198ac9ec4c7762,0002CC9D,478
339,Atlantic/Cape_Verde,False,,175,b7ad70caecef25e4a9ba1e5afd95fe25,ad4e97c2,85bf4161e35581f1a67e36ffffbcc20634bdb2fc0cfd7ce9b364e8b37c2fedd9cb3876c0034c7323e852e3c8e1c5c7ff4dc18b512f0f90b0d3fcc09639d01c75,0002CE7B,175
340,Atlantic/Faeroe,False,,441,253d5505eaf3a497f4fa107633bea235,6dbd0eb7,063f431e16fc6319ad261a98b770871f3d3d40082763dd8e478b2ecc769f01f965cc0e329aadad8931c9cfcaabd065d9793ce22a93b1a74d5bac3e230a42906b,0002CF2A,441
341,Atlantic/Faroe,True,Atlantic/Faeroe,441,253d5505eaf3a497f4fa107633bea235,6dbd0eb7,063f431e16fc6319ad261a98b770871f3d3d40082763dd8e478b2ecc769f01f965cc0e329aadad8931c9cfcaabd065d9793ce22a93b1a74d5bac3e230a42906b,0002CF2A,441
342,Atlantic/Jan_Mayen,True,Arctic/Longyearbyen,705,2577d6d2ba90616ca47c8ee8d9fbca20,b3915317,f228ca1ef2756f955566513d7480d779b10b74a8780f2c3f1768730a1a9ae54c5ac44890d0690b59df70c4194a414f276f59bb29389f6fa29719cb06cb946ceb,0002114A,705
343,Atlantic/Madeira,False,,1372,184b136c7d6b497bfdc3590cf4a096cc,e2a2a220,d15feaf1bfde717dfac22c7e606db2e1b3ae66d57aa7ac978cde85d6f3b1754c9671e8297e3b7e4cef5c6d73c7cb25704c2d87bfc4939d95a50068099950e29a,0002D0E3,1372
344,Atlantic/Reykjavik,True,Africa/Abidjan,130,796a57137d718e4fa3db8ef611f18e61,877b08f1,64a8de7d9e2e612a6e9438f2de598b11fecc5252052d92278c96dd6019abe7465e11c995e009dfbc76362080217e9df9091114bdbd1431828842348390cb997b,000079F8,130
345,Atlantic/South_Georgia,False,,132,2aa2dbd00a40fc7bdc1f1e3d461a2646,d7ad2d0f,0e6bae20b48274e2421a433e61ae2009bf2f7af9881a48c5843b630287256f51c3096d310aa5b2441871bfcc04beda54ce6837fe72911006e91d9792c0434a8f,0002D63F,132
346,Atlantic/St_Helena,True,Africa/Abidjan,130,796a57137d718e4fa3db8ef611f18e61,877b08f1,64a8de7d9e2e612a6e9438f2de598b11fecc5252052d92278c96dd6019abe7465e11c995e009dfbc76362080217e9df9091114bdbd1431828842348390cb997b,000079F8,130
347,Atlantic/Stanley,False,,789,2a4c8fd0d241b11b207c41b0aedd6cf9,b05ecfe7,0e0ded591dc88bbc26efadee821e34b75c1c3fdb809769cd8b5747a66007ad4bf0221caadc0ba2ac0f161e13e63fc4805ac3d3061105a192bb8209de3143d8a0,0002D6C3,789
348,Australia/_C_Lord_Howe,False,,692,f492a5dce8d3a9995a3feec571efaa62,48504d52,5f10f4b34cb3176c53453e9ba8b9512264548f3f78ef008bc239dc97388f73a02eda113dda12ec8c8df9da5083dbc70bbe7a2e9155d327ca3b2f3c53bbea727f,0002D9D8,692
349,Australia/ACT,False,,904,a1085ba102822f56191705c405f2a8ad,709ab958,3d2fa63913f22aedbffad9f94697a19aefe0920c1b9e4be47144022706fb309e46b38d85322f9ff4d8fc2472ca43fe3c5aec6486f94a89fb728a05753c075239,0002DC8C,904
350,Australia/Adelaide,False,,921,02d7a06f7ede604bdd6bf40932b670c6,d57e668f,af2fecfd56e34b3c73dfb63f4abb16759e307ae57fdd4b1d2a4949ff1556ac0b49e1ae3c1758c8fc5adfe94a6b52105981046d6d4fc05e805e25e574f296406a,0002E014,921
351,Australia/Brisbane,False,,289,d5464310b37a30d92f5b85d128dd4937,d3deba33,418861fab4dcf776a4c8f358a5a52bba056c19c09d05148bec82bbbf9f479d1b1ece7481061726cca3c62e0151e500ea1b13892c3b63fed9b9d6c9b73d2a1408,0002E3AD,289
352,Australia/Broken_Hill,False,,941,35eebba76b28756b47e8fff3157eafdb,7f23cabd,ebb1b0c134ef158ef3f170a8fe96eea4ca34e2e31715e1f69484d3906ae2500dc60d446ccece408da7adc6607a5140bd3ac034eff398ef00495a056adb546fbf,0002E4CE,941
353,Australia/Canberra,True,Australia/ACT,904,a1085ba102822f56191705c405f2a8ad,709ab958,3d2fa63913f22aedbffad9f94697a19aefe0920c1b9e4be47144022706fb309e46b38d85322f9ff4d8fc2472ca43fe3c5aec6486f94a89fb728a05753c075239,0002DC8C,904
354,Australia/Currie,False,,1003,8371d9f10ef8a679be6eadedc6641d73,5ae6f245,0c08054c08a4aa20efd8ef18af57fbd914fa99b5ce1aa837e8c491274b09ef934a831e4a36c4b64332d2d47f5e3083f30d4e505560c5a3188c02a4cebbf820e9,0002E87B,1003
355,Australia/Darwin,False,,234,09e36f9135b9ddb666cbb9496fecdf89,1b1a52c8,5be4040d5a78f4d0a6dc97d58cc78e02e6779562d8329ce6fe61addcaed7dc0f32e6dcb1744aefbe2d715637eee91b22f6a8a869ac3f4d80366b2d24bb77522e,0002EC66,234
356,Australia/Eucla,False,,314,e0185725b852fe59ef8e5fef9f619990,cabadca2,3c1780ab6a617daefcd6c01a9fd30153909627f98219c00a853baa5a12a2327a44870aa987f2e59d308caf030178a6dd24eb80322e8c729493c275ae99523c49,0002ED50,314
357,Australia/Hobart,True,Australia/Currie,1003,8371d9f10ef8a679be6eadedc6641d73,5ae6f245,0c08054c08a4aa20efd8ef18af57fbd914fa99b5ce1aa837e8c491274b09ef934a831e4a36c4b64332d2d47f5e3083f30d4e505560c5a3188c02a4cebbf820e9,0002E87B,1003
358,Australia/LHI,False,,692,e68c0f2ebe9dc247712393ab1bd168d2,52da336f,1e7231d70e1ae6caddf80cb48c9bd90c2fe75b3a6c8b4a6f764bbc969c238c8c9832b3b8366333e137819c51315a8db71434fcf0d1baac81d4ddac8a0d872353,0002EE8A,692
359,Australia/Lindeman,False,,325,1b6ec1c2e23ea5b37361d885e1db8450,12bd953f,242d453653b9cc6e43c112b55861d9df99f68fa27a371fac75bdca1a8819d6f06a89bf71c46821db5668470e00df4b18790ab351b4ee5969e00c3ffb665eb9e4,0002F13E,325
360,Australia/Lord_Howe,True,Australia/LHI,692,e68c0f2ebe9dc247712393ab1bd168d2,52da336f,1e7231d70e1ae6caddf80cb48c9bd90c2fe75b3a6c8b4a6f764bbc969c238c8c9832b3b8366333e137819c51315a8db71434fcf0d1baac81d4ddac8a0d872353,0002EE8A,692
361,Australia/Melbourne,False,,904,e308055a9c06f33a854a9d579ed61249,a9c1e19b,b9fec4b59e24ae621497750871ac5a8fd9077a3a1a265fdc2b63399a7b8016927062d1f7781f8bed711f9a1e73f4e50c17f021699d189ecaa7a5b7fe96dcfa1f,0002F283,904
362,Australia/North,True,Australia/Darwin,234,09e36f9135b9ddb666cbb9496fecdf89,1b1a52c8,5be4040d5a78f4d0a6dc97d58cc78e02e6779562d8329ce6fe61addcaed7dc0f32e6dcb1744aefbe2d715637eee91b22f6a8a869ac3f4d80366b2d24bb77522e,0002EC66,234
363,Australia/NSW,True,Australia/ACT,904,a1085ba102822f56191705c405f2a8ad,709ab958,3d2fa63913f22aedbffad9f94697a19aefe0920c1b9e4be47144022706fb309e46b38d85322f9ff4d8fc2472ca43fe3c5aec6486f94a89fb728a05753c075239,0002DC8C,904
364,Australia/Perth,False,,306,543113396c7e34a7532457a1ce759c4e,1acabbcf,12f924baa6302dbe14b742535a1ef507368c08077d66350b649260310def3566020c57eec3d59056a1372083666a2c7067f8fec74a1512aba2b9b32b26afd7cc,0002F60B,306
365,Australia/Queensland,True,Australia/Brisbane,289,d5464310b37a30d92f5b85d128dd4937,d3deba33,418861fab4dcf776a4c8f358a5a52bba056c19c09d05148bec82bbbf9f479d1b1ece7481061726cca3c62e0151e500ea1b13892c3b63fed9b9d6c9b73d2a1408,0002E3AD,289
366,Australia/South,True,Australia/Adelaide,921,02d7a06f7ede604bdd6bf40932b670c6,d57e668f,af2fecfd56e34b3c73dfb63f4abb16759e307ae57fdd4b1d2a4949ff1556ac0b49e1ae3c1758c8fc5adfe94a6b52105981046d6d4fc05e805e25e574f296406a,0002E014,921
367,Australia/Sydney,True,Australia/ACT,904,a1085ba102822f56191705c405f2a8ad,709ab958,3d2fa63913f22aedbffad9f94697a19aefe0920c1b9e4be47144022706fb309e46b38d85322f9ff4d8fc2472ca43fe3c5aec6486f94a89fb728a05753c075239,0002DC8C,904
368,Australia/Tasmania,True,Australia/Currie,1003,8371d9f10ef8a679be6eadedc6641d73,5ae6f245,0c08054c08a4aa20efd8ef18af57fbd914fa99b5ce1aa837e8c491274b09ef934a831e4a36c4b64332d2d47f5e3083f30d4e505560c5a3188c02a4cebbf820e9,0002E87B,1003
369,Australia/Victoria,True,Australia/Melbourne,904,e308055a9c06f33a854a9d579ed61249,a9c1e19b,b9fec4b59e24ae621497750871ac5a8fd9077a3a1a265fdc2b63399a7b8016927062d1f7781f8bed711f9a1e73f4e50c17f021699d189ecaa7a5b7fe96dcfa1f,0002F283,904
370,Australia/West,True,Australia/Perth,306,543113396c7e34a7532457a1ce759c4e,1acabbcf,12f924baa6302dbe14b742535a1ef507368c08077d66350b649260310def3566020c57eec3d59056a1372083666a2c7067f8fec74a1512aba2b9b32b26afd7cc,0002F60B,306
371,Australia/Yancowinna,True,Australia/Broken_Hill,941,35eebba76b28756b47e8fff3157eafdb,7f23cabd,ebb1b0c134ef158ef3f170a8fe96eea4ca34e2e31715e1f69484d3906ae2500dc60d446ccece408da7adc6607a5140bd3ac034eff398ef00495a056adb546fbf,0002E4CE,941
372,Brazil/Acre,True,America/Porto_Acre,418,0b427173cd7de48179954c1706df9f0f,894bf567,2be3257bef4949ce42d143d3f0e095ea26347ac22fd436d98445af8590186f74a165777e9f423b8bdac416758e42a636fc6bdb86a097256100d61c2828b522d9,0001BD39,418
373,Brazil/DeNoronha,True,America/Noronha,484,6c4f6742a67bbd289f89eb4fe7de8e57,66322db7,d1854c7030c1ad91fca7c7c8dabf3e4f37c2de4a2710c3bc1972da776722d0e8fd916703eb0089e1d687da2d7291f2ad5f9659ea163b454d0ab68d2a63f216fe,0001A9C8,484
374,Brazil/East,True,America/Sao_Paulo,952,94e0437e48ebbef69b3fb7fe2af5e0f2,dadf3f9d,2a146e8f2ee485e1895f57a51e9e8b67aa371d03fbd4fd53757fa662e7a19a8e8563f7f6ca97de17fa3a34c7abe894f36cc656c55795f14a4f032b5ac56a410a,0001DD05,952
375,Brazil/West,True,America/Manaus,412,bbb3263234960c35b55fffa1327cc48c,e927cb61,9f1bdc984534540df6508072a530d34e6443180608f549ee96149830e657f86fc78fcc15ab4c194f598c614e4ae466a101ed45e811c9a697354686d65a26e6ed,000177C4,412
376,Canada/Atlantic,True,America/Halifax,1672,ef31a488808a56cc6d3c9a3c5a53abeb,2d173a29,d09629d1274e6f7153940151a837febde0f08eb17fe170c8a0e8422a86fb3905ad74d4379eecc6cbbc2fe4f17aff7cd7a2d807261cb21e3867d854cb5a92e3b4,00013CC8,1672
377,Canada/Central,True,America/Rainy_River,1294,1ee6e72e10673d4a16b6e24671f793ec,99705f3f,dbcc75cd333e3565c5bda2329f69ff83816b1383456a5f4f11b960fe90436798182565119a48dfe590a7eed5a82e436fe39a1d5d2d71a4c12bdced265d89d7b0,0001C527,1294
378,Canada/Eastern,True,America/Montreal,1717,3fa8a9428d799763fa7ea205c02deb93,3d06d1d9,107a4dbb64107f781e3ed17b505baea28d4ca6683c2b49d146dda41c28ca3f9c307809ed938e4152011e199a7be6913de6f7b78cafe8ef300dc3034397945238,00019874,1717
379,Canada/Mountain,True,America/Edmonton,970,beb91df50b24718aed963a509c0c2958,dc07077b,6cf096f7cd01fe83e8a49539667f21137fe36b473e2f92ffb78316026eaadf2723cdf66780fb24b661cb5acf0d388ed0526db794cdb8c7af8da1f5b8660ca5b3,000115D2,970
380,Canada/Newfoundland,True,America/St_Johns,1878,b5fb2c880a7c41fe2fa96a4792d83269,d20668ea,872bdb1137ce98fefb81001102d9fb22d6cc7fd9f89ac95ecc100de26cccbe19fbb2ccf5e55339069ae4007e06ffdfd44e7ebbb88b438107151dda517b4edef9,0001E851,1878
381,Canada/Pacific,True,America/Vancouver,1330,bc58930f92342790d3ee214524808faa,be233955,049f69ac8e644f669cdea694c0efb7b118cdda6aecdc100dd268a86611b6656d4941d5c69aeef4551525acd73d5f6e2f7cdb86ce0e80936491a603986523b384,0001F3A0,1330
382,Canada/Saskatchewan,True,America/Regina,638,c87b8b428cfdf54309e9503177e0ca5f,4b6496c2,a3149ab7fda9cbee2df6c4ad39d77e722bf1c10b267e1e016db05cf979a016c7d788b4d2e5347a670f0626ee98dc56926b83b380b16205ae4cf6db3e56b0beef,0001CF40,638
383,Canada/Yukon,True,America/Whitehorse,1029,5fa937049e86ffbf52d4348c6c43b0ad,91ee1dbf,603fbc2afea3c985228769c11f58a4a211145aa07c7557fc26757426893252b342118cffb9019dcce1b6838fefaf36afdd8b8ca9af4989682355af1687aac256,0001F8D2,1029
384,CET,False,,1103,7a350885dea1ebe1bf630eb4254e9abc,3183bc6f,524ed4fb0c158a1d526dd9071df7111fb78940d468e964bf63ba5418f9b551ec28c38fa1dc2711415aa31f926d8729eac63d6b1e2946b7942ce822f09d00c5ae,0002F73D,1103
385,Chile/Continental,True,America/Santiago,1354,c3b66836f89ba29559e1b438d7454e0b,575f225d,f0fb70197e3c380c7171ee7e952ace677621edf9109bab74153fe664c4b3937bf647a5221a776810ce1c323cc2c6d1744edd107b325a02037a554c75dd0e35f6,0001D67E,1354
386,Chile/EasterIsland,False,,1174,57aca34c4b3ca88d9c94b88990c62c79,8e27583f,fea3f80903459876a77bd4f20f92bb4da43cdc51c94516c802153b0a797c58eee44022764ae37e23ffc5761a924ebe05079b2126e835dca29c40c9c60a14f835,0002FB8C,1174
387,CST6CDT,True,America/Chicago,1754,85435a33486747b319872947c68317f3,3da9dc9b,1c6327903e9a396a278cc15ac97bbcef48b96bdd9e8c6f9948297e9d3eb2aae9692c2714071f6d58c84fbb24d636bf96fd82f1bd424031a53551f8b50f981b2e,0000EEA3,1754
388,Cuba,True,America/Havana,1117,14af0ba77d76b97e0e666c070c2172cf,9a9e1c07,b59e2dadd7ab207e7f0a508ac4219b3c2b5801a1f3bfcced78f2b5d16e848cdcb7dd79f39984f053a367c55edcc4c23c5c660278d4a8a551f6fee4a3a1dc5e3c,00014350,1117
389,EET,False,,682,9006b968810f68ce90473c809b252776,8f6a2acb,4f9f4c9a8616961baea5612a5a9db593df84dd788449498d4c93e1be51ee80438dedb6423b40abd2d47d0a1fd92fbadad74f352b98e285a451ca3b5e8ed2f4ed,00030022,682
390,Egypt,True,Africa/Cairo,1309,8dcab26c06fc82939d77511b0c7c24b2,162923a5,a30a9ed096dc2f9314c560d0b620cc04dff9fc7335336eb9854833c5da6a9fb450534f3ea9d1ec14ac264617fb0f233cdbb6c10af13b5d3fc1e7380ae4e00f12,00007EDB,1309
391,Eire,False,,1496,1917c051a13995cc4c32d2ce05bc3e7b,4c6ad6a1,176e5a670f370b56157d333e9c98bf70c6d8abb1b49db80ce67efd12822e6487ded65169057e439a4a3477d09cf30e0336fdf6a5966ef1e8649ad714846a2b36,000302CC,1496
392,EST,True,America/Atikokan,149,595e67b4c97fda031a90e5ef80813e7d,23e7bed4,27925a87379552403a0960c2ec191994610bc05b2d67fb1fbbeeb6086a16091bdc69449bce3426b31a2775f3845ed8cc07d1882f8b3b4e63f437775a2eea5d76,0000D111,149
393,EST5EDT,True,America/New_York,1744,763d7a8374a42066d2b0bb81bd47218f,c8479a33,ed227c915d7a595d4247c53d2e5c90a9209d2b1252390464661393ed8d94555e9a968c550c145ba2712f5de4ffd441d81492820a3a361a7203dc53dd3622a430,00019F29,1744
394,Etc/GMT,False,,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
395,Etc/GMT-0,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
396,Etc/GMT-1,False,,114,721967abda97296c7f361100d8b868e4,c3631af7,dc713c6ac58f9ba64fc9519f1aa03bd6deb4fee5ff2f9ed53db1f5fc14e2b9afbc556c984c8aadc33a9dab04555c46a72b5820cc00c939995ca0cbd25d0cebdc,00030913,114
397,Etc/GMT-10,False,,115,42fcd2bd28f14995f4fec31b081d88b0,37bd7cd9,9a9a8e14b3bb9b5bea6b4f5e3cbc3eb0057523a5db4d78daea403e89f0dc9b5b0dea9f4684e85aab4664515fab921f0ae145b8a46d8c7d95bf7ec38ae12f05fb,00030985,115
398,Etc/GMT-11,False,,115,ba0134eab8c956f482f642c6a5440ee0,49d1abb2,ca125470d7e4bd6ec4d9cf96fff842da698d3a8e0603bd871ed3d22c106be5f1d5579466faa1c16a57b1db151a18ec68ef1dca81ff109e73606c1cce5b6742ea,000309F8,115
399,Etc/GMT-12,False,,115,f669833977d5968e30ce9d8288dccd22,817319f7,5c39540eb1113d6504d7d4b94940fd34f45351fd3a3143a225e2df679bd67769903bc97dded45a99ed9d45803a7ce2eac2cdadfe2135aa8ddd198cc91b02ac6e,00030A6B,115
400,Etc/GMT-13,False,,115,7176177837995c39668c29a4a459cb55,e84e6090,87ba3d9295c0d1836c26964f1e704db537d9e88fadf7915035a1c3e5394217b2deca99e767645e749b119c7a7090ea09674535a46ca80784f7e630ccefc5681c,00030ADE,115
401,Etc/GMT-14,False,,115,39ffa0df7491f260ed87949d60aa34da,3bdc7b2c,80c967e60849c6c750b36edf3f291929cc0d3518306effae2a38e9d10c444a2a32329ca4aa5b45d2cfc0aa0ad58e724be72efd1b7f925683206c5e8da04b1d3b,00030B51,115
402,Etc/GMT-2,False,,114,f72cea14be81564422856a5e3633b0f0,047919bc,2e5a3838697e6407f1d7353532d791b8c8b93025b2e74b544a50c9d59ec6612cea0aa83a9b85391a69a1305748fb8b7aa846c38f7d58335780c9a23f8148d3fc,00030BC4,114
403,Etc/GMT-3,False,,114,6af1f235706f2c48a99cabb1efcd0e53,996dfc9c,0461ef0af0ce7d629490236224e28b68bc8f7c3a2b34c6f025e4b92f8d9f272356351150b3c55a252cf807ca99e442185527ec97472079a92d51824a4d33bad4,00030C36,114
404,Etc/GMT-4,False,,114,dced2b01cc7c29f0b1adf9c62f8603fd,513c196b,28914f5d424096520b8088a0e8a79a02997aa2f0228f10220e490a0f2715b158feb31d8dc787f90765f8f32765aaa7892a4e8799b8530bb616649f923d0b0c19,00030CA8,114
405,Etc/GMT-5,False,,114,167b215e24978122218b1a0eec97ea7a,777ed621,745775eb238cea1e48c1c51f85f54aaf7362e3b8928dd90c61fb379790ba28884ba8167b7af29690b757cfdbb260342c37354d11f133bf73930ef999dfc704d6,00030D1A,114
406,Etc/GMT-6,False,,114,43d37a94ef2f6ee11c55e0a14c2898cb,b064d56a,e9cfcd9fa26a56113ccaab131200d3479fbc8ecb6582b02f3e42a3d2da6509d12ba558750c5c39bf22f286412687b4a9e651db4b92ac9cada8e34ce07593f45c,00030D8C,114
407,Etc/GMT-7,False,,114,ade2a36e23a06174c36b6fd5d795e865,2d70304a,a30992544e4ee3c722e01a221f515617854acc64e2777721b9e6ef6fa55e652f6bde479748c6ddc28f1025f075e7f536d95b3b4b3fdaaf9db1a341ba3e780276,00030DFE,114
408,Etc/GMT-8,False,,114,8e7f6cfc11d44c8e29f7f4a59df5fcae,fbb618c5,637ec393fbda5f3faec90c65e27741c334360ae92b8db2fd32cd5efda9c227d4dd462b314c2004bae557d497a83e56717a5c579479a437c23207c30d4ce6dfd6,00030E70,114
409,Etc/GMT-9,False,,114,ccc5a76bcf9b46bc41f3ffb232850bbb,b94019fc,07d3dadf8e7de6779e0966755666479faad2bba5ff6e96e490c3e11394577371b1544eecbc4b23c268dd255a772fcfe5c0d34e43e1e663011ec78cce41ee2ec2,00030EE2,114
410,Etc/GMT+0,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
411,Etc/GMT+1,False,,113,d8af0cadc03a3813b866bbfeb041e167,86e8b835,8601e11370d6c9d9fd671abc970d8bd2e4664f4ac3fa04400d77e8bfe4ef0ba500a36501a605753de0560fddbf88c2abb95ef5620a764c0ea5a259a751bf3edf,00030F54,113
412,Etc/GMT+10,False,,114,9766867907fd0631d6357abfcb71fde5,3936158e,007f60b1d3702d042b2a8cdf84c6ff29c107d0d84fc9618724eea33944f0299581acf1544901f736d986a23913d3b8889fbdb8b6310035979494aa52f29ee211,00030FC5,114
413,Etc/GMT+11,False,,114,d40107fc4f4515f2f2eed25a1ca88fb8,9dbeb929,272834a43e74168e36c7db3bd7b65cda2c93b9a1c70c1a53d67465ac647feac651005b81f95bb9364f4913b79e3406140351f2f2b74bb4640d3d1923c63d69ce,00031037,114
414,Etc/GMT+12,False,,114,52569f1fcc560faffd0ed78e0e9eb69f,6338f3e5,ccd8f2352f54b0a57eb12594e8c57870b7c51b4fed5b9e19930ffd8915128df20f709718ac72a21d62cd5d328d2e05bd31c7e282c742a8fec75cdaae91669622,000310A9,114
415,Etc/GMT+2,False,,113,29c0187634c10fc717832169fc449715,71a27ba9,f7d9adb242568f1a43e2d4e03a4918c28e4afd4c30c1aafbc316c09c264e21252e498155a0a528f71b07d56946e4fdf35cabd55e2317badf012c46436bfd3b7e,0003111B,113
416,Etc/GMT+3,False,,113,0d49585e3c48010af348561943e319a2,51e9cb65,8c681ffcae1d81b650066e861e16a84f7015ac1bca36e821b6b891c3b445fe34047b0fb820d889ffa9909cad7344cc290d1774efe43720f444b97e4d49821b16,0003118C,113
417,Etc/GMT+4,False,,113,88546761589cb98c5209ff92ac71be7d,4446fad0,2a96716ffba8b3a38504ccf3f0f3740c911d8f79ebb3ea7c470271b4cfaecd89abee17b008fe97ad88596f801076636677de781c9456cc4c42a92f916c2e5b85,000311FD,113
418,Etc/GMT+5,False,,113,9c4035bc2046d3be368e14a46fc8685d,f39b58d4,8db3baf5feb4adba93b4eb249c42e3b8c0046d3e0a257de53c80268c730d4af656a7678e527e36f599cb32e981b28de4880ad01a6c011a9da066d6c8d794700f,0003126E,113
419,Etc/GMT+6,False,,113,a79c9f48310a80244f2065d08f09f91a,04d19b48,63f462bc7aba64ca38bbbd9f9efff3a03a8de5cefc009df9365224e5f424663a6a4092fb8ee06d90b750654d46cdfc2d556c9def5d6fd270651eb3f1623491fa,000312DF,113
420,Etc/GMT+7,False,,113,7956f01b2e6933717e9ba4adfd327ccc,249a2b84,7321d524fda2783a8d48d97d57b233b07915da81fc78a9c86d37db07c5386463c63228a069b38091b06946f7632fc081ea613070f9dc3eb3d3c2b63f4629ec23,00031350,113
421,Etc/GMT+8,False,,113,9eaedd2c3574882c46ddbbfeabc5c444,2f8ff822,35041f7153ad1ca77ea65edf70a27fc60c54cd50dc600678830887219887aa0a212400e8a63e46e193c041f5a96acd5ef7e692e92e9958995271919c5063d7a0,000313C1,113
422,Etc/GMT+9,False,,113,0d81f8cc7c4066b8f84371ebbbb3e00c,09b31984,fea79f3146665274be07d4b99f68d856478985d43271f83b3b5aaa0ef38c905af97da954d3fcb656640ebd98b7feb4f48043455bf8b8b9f6f2263f18538d93df,00031432,113
423,Etc/GMT0,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
424,Etc/Greenwich,True,Etc/GMT,111,e7577ad74319a942781e7153a97d7690,03fada50,b4bc0ddba238fcab00c99987ea7bd5d5fa15967eceba6a2455ecd1d81679b4c76182b5a9e10c004b55dc98abc68ce0912d4f42547b24a22b0f5f0f90117e2b55,000308A4,111
425,Etc/UCT,False,,111,51d8a0e68892ebf0854a1b4250ffb26b,78e42e9f,4d0def0cd33012754835b27078d64141503c8762e7fb0f74ac669b8e2768deeba14900feef6174f65b1c3dd2ea0ce9a73bba499275c1c75bcae91cd266262b78,000314A3,111
426,Etc/Universal,True,Etc/UCT,111,51d8a0e68892ebf0854a1b4250ffb26b,78e42e9f,4d0def0cd33012754835b27078d64141503c8762e7fb0f74ac669b8e2768deeba14900feef6174f65b1c3dd2ea0ce9a73bba499275c1c75bcae91cd266262b78,000314A3,111
427,Etc/UTC,True,Etc/UCT,111,51d8a0e68892ebf0854a1b4250ffb26b,78e42e9f,4d0def0cd33012754835b27078d64141503c8762e7fb0f74ac669b8e2768deeba14900feef6174f65b1c3dd2ea0ce9a73bba499275c1c75bcae91cd266262b78,000314A3,111
428,Etc/Zulu,True,Etc/UCT,111,51d8a0e68892ebf0854a1b4250ffb26b,78e42e9f,4d0def0cd33012754835b27078d64141503c8762e7fb0f74ac669b8e2768deeba14900feef6174f65b1c3dd2ea0ce9a73bba499275c1c75bcae91cd266262b78,000314A3,111
429,Europe/Amsterdam,True,CET,1103,7a350885dea1ebe1bf630eb4254e9abc,3183bc6f,524ed4fb0c158a1d526dd9071df7111fb78940d468e964bf63ba5418f9b551ec28c38fa1dc2711415aa31f926d8729eac63d6b1e2946b7942ce822f09d00c5ae,0002F73D,1103
430,Europe/Andorra,False,,389,89cb42bccb29740b74d74dad225a7f70,cf769cdf,62d26807a11bdac1418d150ea664246994435e6f2fbf1a10beb0285ba6fa57e2006274b30470d91422b11b1c9f755f539127722bf38ddfa7477b732dda27ef30,00031512,389
431,Europe/Astrakhan,False,,726,29067b92c3481871788d16e05841ce78,7511695d,db7f28d251030f799b2b35a334570418d9c6ba0554ba7f448ac3f83ed998ac733124361f442cb0de991fe1059fc37e40b802739e3c366d352f328591cc08626f,00031697,726
